selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status
1286,312,DE17_r007_c004,DE17,Munster,val,7,4,1792,1024,256,256,256,256,65536,0,0.0,42658,0.650909423828125,0.650909423828125,22878,0.349090576171875,6183,0.0943450927734375,5776,0.1354025036335505,0.088134765625,4722,0.1106943597918327,0.072052001953125,32158,0.7538562520511979,0.490692138671875,2,4.688452341881945e-05,3.0517578125e-05,0,0.0,0.0,2828,0.0662947161142107,23360,0.5476112335318112,16470,0.3860940503539781,2828,0,5296,0,17310,754,16470,400840.6128986948,5752078.641319876,403400.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c004_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c004_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c004_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c004_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c004_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c004_conflict.tif,PASS
1287,313,DE17_r007_c005,DE17,Munster,val,7,5,1792,1280,256,256,256,256,65536,0,0.0,39450,0.601959228515625,0.601959228515625,26086,0.398040771484375,8672,0.13232421875,6615,0.167680608365019,0.1009368896484375,4816,0.1220785804816223,0.073486328125,27827,0.7053738910012675,0.4246063232421875,156,0.0039543726235741,0.00238037109375,36,0.0009125475285171,0.00054931640625,2891,0.0732826362484157,26422,0.6697591888466413,10137,0.256958174904943,2891,0,6339,0,19736,347,10137,403400.6128986948,5752078.641319876,405960.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c005_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c005_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c005_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c005_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c005_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c005_conflict.tif,PASS
1288,314,DE17_r007_c006,DE17,Munster,val,7,6,1792,1536,256,256,256,256,65536,0,0.0,40258,0.614288330078125,0.614288330078125,25278,0.385711669921875,8365,0.1276397705078125,8349,0.2073873515822942,0.1273956298828125,4663,0.1158279099806249,0.0711517333984375,25119,0.623950519151473,0.3832855224609375,808,0.0200705449848477,0.0123291015625,1319,0.0327636743007601,0.0201263427734375,3994,0.0992100948879725,20288,0.5039495255601372,15976,0.3968403795518903,3994,0,7417,0,12447,424,15976,405960.6128986948,5752078.641319876,408520.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,True,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c006_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c006_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c006_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c006_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c006_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c006_conflict.tif,PASS
1289,315,DE17_r007_c007,DE17,Munster,val,7,7,1792,1792,256,256,256,256,65536,0,0.0,39497,0.6026763916015625,0.6026763916015625,26039,0.3973236083984375,6627,0.1011199951171875,5810,0.147099779730106,0.088653564453125,3736,0.094589462490822,0.0570068359375,29514,0.7472466263260501,0.450347900390625,0,0.0,0.0,437,0.0110641314530217,0.0066680908203125,2484,0.0628908524698078,29329,0.7425627262830088,7684,0.1945464212471833,2484,0,5591,0,23555,183,7684,408520.6128986948,5752078.641319876,411080.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c007_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c007_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c007_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c007_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c007_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c007_conflict.tif,PASS
1290,316,DE17_r007_c008,DE17,Munster,val,7,8,1792,2048,256,256,256,256,65536,0,0.0,43686,0.666595458984375,0.666595458984375,21850,0.333404541015625,5620,0.08575439453125,4891,0.1119580643684475,0.0746307373046875,3425,0.0784004028750629,0.0522613525390625,35370,0.8096415327564895,0.539703369140625,0,0.0,0.0,0,0.0,0.0,1769,0.0404935219521128,30677,0.7022158128462208,11240,0.2572906652016664,1769,0,4624,0,25696,357,11240,411080.6128986948,5752078.641319876,413640.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c008_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c008_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c008_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c008_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c008_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c008_conflict.tif,PASS
1291,317,DE17_r007_c009,DE17,Munster,val,7,9,1792,2304,256,256,256,256,65536,0,0.0,59945,0.9146881103515624,0.9146881103515624,5591,0.0853118896484375,2053,0.0313262939453125,658,0.0109767286679456,0.010040283203125,1292,0.021553090332805,0.01971435546875,57995,0.9674701809992492,0.8849334716796875,0,0.0,0.0,0,0.0,0.0,673,0.0112269580448744,35849,0.598031528901493,23423,0.3907415130536324,673,0,564,0,34941,344,23423,413640.6128986948,5752078.641319876,416200.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c009_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c009_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c009_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c009_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c009_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c009_conflict.tif,PASS
1292,318,DE17_r007_c010,DE17,Munster,val,7,10,1792,2560,256,256,256,256,65536,0,0.0,58409,0.8912506103515625,0.8912506103515625,7127,0.1087493896484375,1038,0.015838623046875,1033,0.0176856306391138,0.0157623291015625,1096,0.0187642315396599,0.0167236328125,56280,0.9635501378212262,0.8587646484375,0,0.0,0.0,0,0.0,0.0,571,0.0097758907017754,30384,0.520193805749114,27454,0.4700303035491106,571,0,823,0,28920,641,27454,416200.6128986948,5752078.641319876,418760.6128986948,5754638.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r007_c010_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r007_c010_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r007_c010_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r007_c010_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r007_c010_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r007_c010_conflict.tif,PASS
1293,319,DE17_r008_c000,DE17,Munster,val,8,0,2048,0,256,256,256,256,65536,0,0.0,51059,0.7790985107421875,0.7790985107421875,14477,0.2209014892578125,4241,0.0647125244140625,2920,0.057188742435222,0.0445556640625,2959,0.0579525646800759,0.0451507568359375,44730,0.8760453592902329,0.682525634765625,0,0.0,0.0,450,0.0088133335944691,0.006866455078125,1071,0.0209757339548365,31232,0.6116845218276895,18756,0.3673397442174739,1071,0,2741,0,28361,130,18756,390600.6128986948,5749518.641319876,393160.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c000_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c000_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c000_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c000_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c000_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c000_conflict.tif,PASS
1294,320,DE17_r008_c001,DE17,Munster,val,8,1,2048,256,256,256,256,256,65536,0,0.0,58967,0.8997650146484375,0.8997650146484375,6569,0.1002349853515625,1352,0.0206298828125,944,0.0160089541608018,0.014404296875,1601,0.0271507792494106,0.0244293212890625,56422,0.9568402665897876,0.860931396484375,0,0.0,0.0,0,0.0,0.0,674,0.0114301219326063,40652,0.6894025471874099,17641,0.2991673308799837,674,0,815,0,39693,144,17641,393160.6128986948,5749518.641319876,395720.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c001_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c001_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c001_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c001_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c001_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c001_conflict.tif,PASS
1295,321,DE17_r008_c002,DE17,Munster,val,8,2,2048,512,256,256,256,256,65536,0,0.0,58224,0.888427734375,0.888427734375,7312,0.111572265625,2776,0.0423583984375,1015,0.0174326738114866,0.0154876708984375,1794,0.0308120362737015,0.027374267578125,55415,0.9517552899148116,0.8455657958984375,0,0.0,0.0,0,0.0,0.0,1190,0.0204383072272602,32549,0.5590306402857927,24485,0.4205310524869469,1190,0,602,0,29758,2189,24485,395720.6128986948,5749518.641319876,398280.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c002_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c002_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c002_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c002_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c002_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c002_conflict.tif,PASS
1296,322,DE17_r008_c003,DE17,Munster,val,8,3,2048,768,256,256,256,256,65536,0,0.0,55837,0.8520050048828125,0.8520050048828125,9699,0.1479949951171875,744,0.0113525390625,353,0.0063219728853627,0.0053863525390625,735,0.0131633146479932,0.0112152099609375,54742,0.9803893475652344,0.835296630859375,0,0.0,0.0,7,0.0001253649014094,0.0001068115234375,506,0.0090620914447409,35133,0.6292064401740781,20198,0.3617314683811809,506,0,6070,0,28917,146,20198,398280.6128986948,5749518.641319876,400840.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c003_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c003_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c003_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c003_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c003_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c003_conflict.tif,PASS
1297,323,DE17_r008_c004,DE17,Munster,val,8,4,2048,1024,256,256,256,256,65536,0,0.0,56089,0.8558502197265625,0.8558502197265625,9447,0.1441497802734375,2044,0.03118896484375,1121,0.0199860935299256,0.0171051025390625,2102,0.037476153969584,0.032073974609375,52866,0.9425377525004904,0.806671142578125,0,0.0,0.0,0,0.0,0.0,1004,0.0179001230187737,31917,0.569042058157571,23168,0.4130578188236553,1004,0,847,0,30542,528,23168,400840.6128986948,5749518.641319876,403400.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c004_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c004_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c004_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c004_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c004_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c004_conflict.tif,PASS
1298,324,DE17_r008_c005,DE17,Munster,val,8,5,2048,1280,256,256,256,256,65536,0,0.0,45834,0.699371337890625,0.699371337890625,19702,0.300628662109375,5502,0.083953857421875,4754,0.1037221276781428,0.072540283203125,3081,0.0672208404241392,0.0470123291015625,36656,0.7997556399179648,0.559326171875,9,0.0001963607802068,0.0001373291015625,1334,0.0291050311995461,0.020355224609375,1904,0.0415412139459789,30591,0.6674302919230266,13339,0.2910284941309944,1904,0,4517,0,25750,324,13339,403400.6128986948,5749518.641319876,405960.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c005_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c005_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c005_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c005_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c005_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c005_conflict.tif,PASS
1299,325,DE17_r008_c006,DE17,Munster,val,8,6,2048,1536,256,256,256,256,65536,0,0.0,38822,0.592376708984375,0.592376708984375,26714,0.407623291015625,8016,0.122314453125,7092,0.1826799237545721,0.10821533203125,4741,0.1221214775127505,0.0723419189453125,23601,0.6079284941527999,0.3601226806640625,0,0.0,0.0,3388,0.0872701045798773,0.05169677734375,3025,0.0779197362320333,25409,0.6545000257585905,10388,0.2675802380093761,3025,0,6998,0,17993,418,10388,405960.6128986948,5749518.641319876,408520.6128986948,5752078.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3\fused\DE17\DE17_v3_semantic.tif,data\interim\labels_v3\fused\DE17\DE17_v3_validity.tif,data\interim\labels_v3\fused\DE17\DE17_v3_provenance.tif,data\interim\labels_v3\fused\DE17\DE17_v3_support_count.tif,data\interim\labels_v3\fused\DE17\DE17_v3_source_conflict.tif,True,True,True,False,True,True,coverage_only_evaluation,,data\processed\dataset_v3\tiles\val\DE17_Munster\images\DE17_r008_c006_image.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\semantic_masks\DE17_r008_c006_semantic.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\validity_masks\DE17_r008_c006_validity.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\provenance_masks\DE17_r008_c006_provenance.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\support_masks\DE17_r008_c006_support.tif,data\processed\dataset_v3\tiles\val\DE17_Munster\conflict_masks\DE17_r008_c006_conflict.tif,PASS
