selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason
748,748,DE10_r003_c007,DE10,Dortmund,train,3,7,768,1792,256,256,256,256,65536,0,0.0,37373,0.5702667236328125,0.5702667236328125,28163,0.4297332763671875,6810,0.103912353515625,4470,0.1196050624782597,0.068206787109375,2615,0.0699702994140154,0.0399017333984375,25012,0.6692532041848394,0.38165283203125,5127,0.1371845985069435,0.0782318115234375,149,0.0039868354159419,0.0022735595703125,1112,0.0297541005538757,27028,0.7231958900810745,9233,0.2470500093650496,1112,0,4133,0,22535,360,9233,396426.8353732135,5712818.186498104,398986.8353732135,5715378.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
749,749,DE10_r003_c008,DE10,Dortmund,train,3,8,768,2048,256,256,256,256,65536,0,0.0,49763,0.7593231201171875,0.7593231201171875,15773,0.2406768798828125,4198,0.064056396484375,2368,0.0475855555332275,0.0361328125,1713,0.03442316580592,0.0261383056640625,43211,0.8683359122239415,0.6593475341796875,1436,0.028856781142616,0.02191162109375,1035,0.0207985852942949,0.0157928466796875,1019,0.0204770612704218,31934,0.6417217611478407,16810,0.3378011775817374,1019,0,2058,0,29179,697,16810,398986.8353732135,5712818.186498104,401546.8353732135,5715378.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,False,True,True,False,True,roads>=0.030000+bare_land>=0.001000,
750,750,DE10_r003_c009,DE10,Dortmund,train,3,9,768,2304,256,256,256,256,65536,0,0.0,44450,0.678253173828125,0.678253173828125,21086,0.321746826171875,4721,0.0720367431640625,4411,0.0992350956130483,0.0673065185546875,2425,0.0545556805399325,0.0370025634765625,37523,0.8441619797525309,0.5725555419921875,0,0.0,0.0,91,0.0020472440944881,0.0013885498046875,952,0.0214173228346456,21684,0.4878290213723285,21814,0.4907536557930259,952,0,4268,0,17302,114,21814,401546.8353732135,5712818.186498104,404106.8353732135,5715378.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
751,751,DE10_r003_c010,DE10,Dortmund,train,3,10,768,2560,256,256,256,256,65536,0,0.0,49065,0.7486724853515625,0.7486724853515625,16471,0.2513275146484375,3060,0.04669189453125,2669,0.0543972281667176,0.0407257080078125,1534,0.0312646489350861,0.023406982421875,44862,0.9143381228981964,0.684539794921875,0,0.0,0.0,0,0.0,0.0,707,0.0144094568429634,37742,0.7692244981147457,10616,0.2163660450422908,707,0,2407,0,35101,234,10616,404106.8353732135,5712818.186498104,406666.8353732135,5715378.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,
752,752,DE10_r004_c000,DE10,Dortmund,train,4,0,1024,0,256,256,256,256,65536,0,0.0,37076,0.56573486328125,0.56573486328125,28460,0.43426513671875,7250,0.110626220703125,7396,0.1994821447836875,0.11285400390625,3049,0.0822364872154493,0.0465240478515625,26611,0.717741935483871,0.4060516357421875,0,0.0,0.0,20,0.0005394325169921,0.00030517578125,1262,0.034038191822203,26410,0.7123206386881001,9404,0.2536411694896968,1262,0,7454,0,18203,753,9404,378506.8353732135,5710258.186498104,381066.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
753,753,DE10_r004_c001,DE10,Dortmund,train,4,1,1024,256,256,256,256,256,65536,0,0.0,38013,0.5800323486328125,0.5800323486328125,27523,0.4199676513671875,8322,0.126983642578125,6836,0.1798332149527793,0.10430908203125,3028,0.0796569594612369,0.04620361328125,28065,0.7383000552442586,0.4282379150390625,0,0.0,0.0,84,0.0022097703417251,0.00128173828125,1127,0.029647752084813,29467,0.7751821745192434,7419,0.1951700733959435,1127,0,7193,0,22015,259,7419,381066.8353732135,5710258.186498104,383626.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
754,754,DE10_r004_c002,DE10,Dortmund,train,4,2,1024,512,256,256,256,256,65536,0,0.0,41896,0.6392822265625,0.6392822265625,23640,0.3607177734375,4280,0.0653076171875,3002,0.0716536184838648,0.045806884765625,2273,0.0542533893450448,0.0346832275390625,36621,0.8740929921710903,0.5587921142578125,0,0.0,0.0,0,0.0,0.0,936,0.02234103494367,23011,0.5492409776589651,17949,0.4284179873973649,936,0,5297,0,17436,278,17949,383626.8353732135,5710258.186498104,386186.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,
755,755,DE10_r004_c003,DE10,Dortmund,train,4,3,1024,768,256,256,256,256,65536,0,0.0,43157,0.6585235595703125,0.6585235595703125,22379,0.3414764404296875,7172,0.10943603515625,4441,0.1029033528743888,0.0677642822265625,2608,0.0604305211205598,0.039794921875,35934,0.8326343351020692,0.548309326171875,0,0.0,0.0,174,0.0040317909029821,0.002655029296875,930,0.0215492272400769,22496,0.5212595870890007,19731,0.4571911856709224,930,0,4724,0,17666,106,19731,386186.8353732135,5710258.186498104,388746.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
756,756,DE10_r004_c004,DE10,Dortmund,train,4,4,1024,1024,256,256,256,256,65536,0,0.0,30621,0.4672393798828125,0.4672393798828125,34915,0.5327606201171875,8686,0.132537841796875,4158,0.1357891642990104,0.063446044921875,2132,0.0696254204630808,0.03253173828125,24249,0.791907514450867,0.3700103759765625,0,0.0,0.0,82,0.0026779007870415,0.001251220703125,777,0.0253747428235524,22562,0.7368146043564874,7282,0.2378106528199601,777,0,4889,0,17625,48,7282,388746.8353732135,5710258.186498104,391306.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
757,757,DE10_r004_c007,DE10,Dortmund,train,4,7,1024,1792,256,256,256,256,65536,0,0.0,26565,0.4053497314453125,0.4053497314453125,38971,0.5946502685546875,8166,0.124603271484375,5426,0.2042537172971955,0.082794189453125,3670,0.1381517033690946,0.055999755859375,17379,0.6542066629023151,0.2651824951171875,0,0.0,0.0,90,0.0033879164313946,0.001373291015625,1309,0.0492753623188405,20657,0.7776021080368907,4599,0.1731225296442687,1309,0,5276,0,15136,245,4599,396426.8353732135,5710258.186498104,398986.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
758,758,DE10_r004_c008,DE10,Dortmund,train,4,8,1024,2048,256,256,256,256,65536,0,0.0,42044,0.64154052734375,0.64154052734375,23492,0.35845947265625,5235,0.0798797607421875,3320,0.0789648939206545,0.0506591796875,1073,0.025520882884597,0.0163726806640625,37483,0.8915184092855104,0.5719451904296875,0,0.0,0.0,168,0.0039958139092379,0.0025634765625,492,0.0117020264484825,22236,0.5288745124155646,19316,0.4594234611359528,492,0,4517,0,17180,539,19316,398986.8353732135,5710258.186498104,401546.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,False,False,False,True,buildings>=0.075000,
759,759,DE10_r004_c009,DE10,Dortmund,train,4,9,1024,2304,256,256,256,256,65536,0,0.0,46970,0.716705322265625,0.716705322265625,18566,0.283294677734375,4520,0.0689697265625,3637,0.0774324036619118,0.0554962158203125,1590,0.0338513945071322,0.024261474609375,41612,0.8859271875665319,0.63494873046875,0,0.0,0.0,131,0.0027890142644241,0.0019989013671875,664,0.014136682989142,32639,0.6948903555460932,13667,0.2909729614647647,664,0,3460,0,29032,147,13667,401546.8353732135,5710258.186498104,404106.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
760,760,DE10_r004_c010,DE10,Dortmund,train,4,10,1024,2560,256,256,256,256,65536,0,0.0,44972,0.68621826171875,0.68621826171875,20564,0.31378173828125,6252,0.09539794921875,3962,0.0880992617628746,0.060455322265625,2427,0.0539669127457084,0.0370330810546875,38289,0.8513964244418749,0.5842437744140625,0,0.0,0.0,294,0.0065374010495419,0.004486083984375,816,0.0181446233211776,32221,0.716468024548608,11935,0.2653873521302143,816,0,3825,0,28071,325,11935,404106.8353732135,5710258.186498104,406666.8353732135,5712818.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
761,761,DE10_r005_c000,DE10,Dortmund,train,5,0,1280,0,256,256,256,256,65536,0,0.0,34829,0.5314483642578125,0.5314483642578125,30707,0.4685516357421875,8998,0.137298583984375,7708,0.2213098280168824,0.11761474609375,3055,0.0877142611042522,0.0466156005859375,24004,0.6891957851215941,0.36627197265625,0,0.0,0.0,62,0.0017801257572712,0.000946044921875,1382,0.0396795773636911,23865,0.685204858020615,9582,0.2751155646156938,1382,0,7705,0,15339,821,9582,378506.8353732135,5707698.186498104,381066.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
762,762,DE10_r005_c001,DE10,Dortmund,train,5,1,1280,256,256,256,256,256,65536,0,0.0,45875,0.6999969482421875,0.6999969482421875,19661,0.3000030517578125,6200,0.0946044921875,3632,0.0791716621253406,0.055419921875,1504,0.0327847411444141,0.02294921875,40739,0.8880435967302452,0.6216278076171875,0,0.0,0.0,0,0.0,0.0,689,0.0150190735694822,35023,0.7634441416893732,10163,0.2215367847411444,689,0,3747,0,30944,332,10163,381066.8353732135,5707698.186498104,383626.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
763,763,DE10_r005_c002,DE10,Dortmund,train,5,2,1280,512,256,256,256,256,65536,0,0.0,40889,0.6239166259765625,0.6239166259765625,24647,0.3760833740234375,6428,0.09808349609375,5536,0.1353909364376727,0.08447265625,2317,0.0566656068869378,0.0353546142578125,33036,0.8079434566753895,0.50408935546875,0,0.0,0.0,0,0.0,0.0,1029,0.0251656924845312,25740,0.6295091589425029,14120,0.3453251485729658,1029,0,6067,0,19427,246,14120,383626.8353732135,5707698.186498104,386186.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
764,764,DE10_r005_c003,DE10,Dortmund,train,5,3,1280,768,256,256,256,256,65536,0,0.0,32631,0.4979095458984375,0.4979095458984375,32905,0.5020904541015625,9774,0.149139404296875,6878,0.2107811590205632,0.104949951171875,3664,0.1122858631362814,0.055908203125,21947,0.6725812877325242,0.3348846435546875,89,0.0027274677453954,0.0013580322265625,53,0.0016242223652355,0.0008087158203125,1323,0.0405442677208789,23011,0.7051883178572523,8297,0.2542674144218688,1323,0,6800,0,15763,448,8297,386186.8353732135,5707698.186498104,388746.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
765,765,DE10_r005_c008,DE10,Dortmund,train,5,8,1280,2048,256,256,256,256,65536,0,0.0,35310,0.538787841796875,0.538787841796875,30226,0.461212158203125,6662,0.101654052734375,7027,0.1990087793826111,0.1072235107421875,2779,0.078702917020674,0.0424041748046875,25415,0.7197677711696403,0.3878021240234375,89,0.0025205324270744,0.0013580322265625,0,0.0,0.0,1474,0.0417445482866043,25617,0.7254885301614273,8219,0.2327669215519683,1474,0,6384,0,15417,3816,8219,398986.8353732135,5707698.186498104,401546.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
766,766,DE10_r005_c009,DE10,Dortmund,train,5,9,1280,2304,256,256,256,256,65536,0,0.0,33194,0.506500244140625,0.506500244140625,32342,0.493499755859375,5963,0.0909881591796875,5679,0.1710851358679279,0.0866546630859375,2486,0.0748930529613785,0.037933349609375,25029,0.7540218111706934,0.3819122314453125,0,0.0,0.0,0,0.0,0.0,913,0.0275049707778514,25958,0.7820087967705007,6323,0.1904862324516479,913,0,5992,0,19720,246,6323,401546.8353732135,5707698.186498104,404106.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
767,767,DE10_r005_c010,DE10,Dortmund,train,5,10,1280,2560,256,256,256,256,65536,0,0.0,36019,0.5496063232421875,0.5496063232421875,29517,0.4503936767578125,5883,0.0897674560546875,4951,0.1374552319609095,0.0755462646484375,2974,0.0825675338016047,0.045379638671875,28094,0.7799772342374858,0.428680419921875,0,0.0,0.0,0,0.0,0.0,973,0.0270135206418834,28482,0.7907493267442184,6564,0.1822371526138982,973,0,4981,0,22608,893,6564,404106.8353732135,5707698.186498104,406666.8353732135,5710258.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
768,768,DE10_r006_c000,DE10,Dortmund,train,6,0,1536,0,256,256,256,256,65536,0,0.0,30028,0.45819091796875,0.45819091796875,35508,0.54180908203125,12323,0.1880340576171875,8045,0.2679166111629146,0.1227569580078125,4127,0.1374383908352204,0.0629730224609375,15663,0.5216131610496869,0.2389984130859375,2170,0.0722658851738377,0.033111572265625,23,0.0007659517783402,0.0003509521484375,1657,0.0551818302917277,23977,0.7984880777940588,4394,0.1463300919142134,1657,0,7218,0,16630,129,4394,378506.8353732135,5705138.186498104,381066.8353732135,5707698.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
769,769,DE10_r006_c001,DE10,Dortmund,train,6,1,1536,256,256,256,256,256,65536,0,0.0,39431,0.6016693115234375,0.6016693115234375,26105,0.3983306884765625,9064,0.1383056640625,5679,0.144023737668332,0.0866546630859375,3093,0.0784408206740889,0.0471954345703125,28036,0.7110141766630316,0.42779541015625,2025,0.0513555324490882,0.0308990478515625,598,0.0151657325454591,0.009124755859375,1174,0.0297735284420887,28521,0.7233141436940478,9736,0.2469123278638634,1174,0,5637,0,22352,532,9736,381066.8353732135,5705138.186498104,383626.8353732135,5707698.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_semantic.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_validity.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_provenance.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_support_count.tif,data\interim\labels_v3_1\fused\DE10\DE10_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
