sample_type,city_id,city_name,split,stratum,x,y,crs,pixel_row,pixel_col,highway,estimated_width_m,bare_tier,osm_bare,dw_bare,ua_bare,ua_code,vv,vh,review_decision,review_notes
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|primary,563690.9782156041,5939682.330383515,EPSG:32632,935,1285,primary,22.400000000000002,,,,,,0.07692933082580566,0.024747421965003014,,
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|primary,572360.6859831037,5945837.560678999,EPSG:32632,320,2152,primary,22.400000000000002,,,,,,0.12827306985855103,0.020547987893223763,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|primary_link,568449.8459238319,5932689.866386851,EPSG:32632,1634,1761,primary_link,9.600000000000001,,,,,,0.07693584263324738,0.0159363504499197,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|primary_link,568498.5192929832,5932560.464420275,EPSG:32632,1647,1766,primary_link,9.600000000000001,,,,,,0.0794445127248764,0.02794944867491722,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,555866.0750676354,5935721.186982232,EPSG:32632,1331,503,residential,10.0,,,,,,0.14439527690410614,0.03354957327246666,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,561566.2604291154,5935521.106289083,EPSG:32632,1351,1073,residential,10.0,,,,,,0.19127637147903442,0.05677657574415207,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|residential,564050.6787208724,5948117.689253997,EPSG:32632,92,1321,residential,8.0,,,,,,0.1640501469373703,0.03226273134350777,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|residential,569569.6452515007,5937520.820441398,EPSG:32632,1151,1873,residential,8.0,,,,,,0.37254875898361206,0.030486129224300385,,
road,DE11,Hamburg,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,562640.8634114764,5933363.334839497,EPSG:32632,1567,1180,residential,21.0,,,,,,0.2277681827545166,0.04257586598396301,,
road,DE11,Hamburg,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,558570.5083987266,5937289.81296902,EPSG:32632,1174,773,residential,24.0,,,,,,0.10823138058185577,0.025601791217923164,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,565827.0673027594,5922427.919634081,EPSG:32632,2661,1499,secondary,12.8,,,,,,0.7181817889213562,0.04919900372624397,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,562022.1688124985,5936410.264041124,EPSG:32632,1262,1118,secondary,12.8,,,,,,0.49400073289871216,0.04668814316391945,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|secondary,550968.526652011,5944255.342393772,EPSG:32632,478,13,secondary,3.2,,,,,,0.050990257412195206,0.010238279588520527,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|secondary,568700.045612751,5940485.409671001,EPSG:32632,855,1786,secondary,9.600000000000001,,,,,,0.3275645971298218,0.040934208780527115,,
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,559678.4347593709,5936037.438329622,EPSG:32632,1300,884,secondary,20.0,,,,,,0.29843392968177795,0.04981263354420662,,
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,562867.0321184151,5934888.318681651,EPSG:32632,1414,1203,secondary,22.400000000000002,,,,,,0.139450341463089,0.02349027432501316,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,560688.597434426,5929626.564406595,EPSG:32632,1941,985,secondary_link,12.8,,,,,,0.058734145015478134,0.0112489378079772,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,560650.8531578447,5929635.893430162,EPSG:32632,1940,981,secondary_link,12.8,,,,,,0.12880545854568481,0.021198824048042297,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|secondary_link,560774.6225799854,5934271.429653088,EPSG:32632,1476,994,secondary_link,6.4,,,,,,0.17557615041732788,0.015152035281062126,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|secondary_link,564757.4933216809,5927325.717509929,EPSG:32632,2171,1392,secondary_link,3.2,,,,,,0.06245848909020424,0.012855722568929195,,
road,DE11,Hamburg,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,579751.5905844138,5926817.048552432,EPSG:32632,2222,2891,service,10.0,,,,,,0.3072241246700287,0.17471295595169067,,
road,DE11,Hamburg,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,560539.6493911846,5929713.159947574,EPSG:32632,1932,970,service,12.0,,,,,,0.1781049370765686,0.032052405178546906,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|service,575677.885932818,5947821.558226555,EPSG:32632,121,2484,service,5.0,,,,,,0.10648369789123535,0.02030566707253456,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|service,579984.9683677529,5920702.007778282,EPSG:32632,2833,2915,service,5.0,,,,,,0.10995768755674362,0.0361262671649456,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,574087.2536852735,5924567.288985277,EPSG:32632,2447,2325,tertiary,10.0,,,,,,0.16055810451507568,0.01628132537007332,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,576541.4047902232,5923468.0670873085,EPSG:32632,2556,2570,tertiary,10.0,,,,,,0.10700707882642746,0.03150932863354683,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|tertiary,563405.8937575647,5937281.294816109,EPSG:32632,1175,1257,tertiary,6.4,,,,,,0.10965198278427124,0.03179226070642471,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|tertiary,565983.8525564382,5934220.617597165,EPSG:32632,1481,1514,tertiary,3.2,,,,,,0.09375541657209396,0.04211365431547165,,
road,DE11,Hamburg,train,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,578675.6529209882,5927344.169575245,EPSG:32632,2169,2784,tertiary,38.400000000000006,,,,,,0.20691463351249695,0.015361931174993515,,
road,DE11,Hamburg,train,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,578688.8693142573,5927341.173626469,EPSG:32632,2169,2785,tertiary,38.400000000000006,,,,,,0.18162840604782104,0.016653893515467644,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,569467.4768829623,5938608.438409474,EPSG:32632,1042,1863,tertiary_link,3.2,,,,,,0.1538267284631729,0.02933691442012787,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,566132.7302510713,5940894.016369607,EPSG:32632,814,1529,tertiary_link,6.0,,,,,,0.07818485051393509,0.020999716594815254,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,568230.9832684734,5932387.1596124405,EPSG:32632,1665,1739,trunk,12.8,,,,,,0.04955005273222923,0.011589676141738892,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,567837.292023476,5931545.718756431,EPSG:32632,1749,1700,trunk,12.8,,,,,,0.03675813972949982,0.01190904714167118,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|trunk,573766.4302210843,5932237.282912615,EPSG:32632,1680,2293,trunk,6.4,,,,,,0.09088078141212463,0.014927350915968418,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|trunk,566028.2494603486,5943841.299104361,EPSG:32632,519,1519,trunk,6.4,,,,,,0.05837363004684448,0.011756567284464836,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,567261.2817837608,5930397.6172971325,EPSG:32632,1864,1642,trunk_link,12.8,,,,,,0.07917720824480057,0.015827570110559464,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,566734.6507802645,5929033.056362848,EPSG:32632,2000,1590,trunk_link,12.8,,,,,,0.06969916820526123,0.006578655447810888,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|trunk_link,568112.6559316945,5930410.544321049,EPSG:32632,1862,1727,trunk_link,6.4,,,,,,0.13832047581672668,0.01445749867707491,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|trunk_link,566965.9663146031,5941922.653143859,EPSG:32632,711,1613,trunk_link,3.2,,,,,,0.15203070640563965,0.04276413470506668,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,555464.1670781455,5939421.81078652,EPSG:32632,961,462,unclassified,10.0,,,,,,0.07182765752077103,0.01059067714959383,,
road,DE11,Hamburg,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,559598.3809471829,5938116.105502607,EPSG:32632,1092,876,unclassified,12.8,,,,,,0.15894608199596405,0.00949463713914156,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|unclassified,564566.0189600966,5931029.287170865,EPSG:32632,1800,1373,unclassified,6.4,,,,,,0.3929801881313324,0.14540334045886993,,
road,DE11,Hamburg,train,manual_review_candidate|subpixel_lt_10m|unclassified,566575.590776115,5942880.374035067,EPSG:32632,615,1574,unclassified,6.0,,,,,,0.31618979573249817,0.037784919142723083,,
bare_land,DE11,Hamburg,train,current_v3,562639.3640108273,5926632.951124841,EPSG:32632,2240,1180,,,current_v3,1,0,1,13100,0.038967180997133255,0.009637966752052307,,
bare_land,DE11,Hamburg,train,current_v3,562809.3640108273,5919092.951124841,EPSG:32632,2994,1197,,,current_v3,1,0,1,13100,0.04268951714038849,0.01004803366959095,,
bare_land,DE11,Hamburg,train,tier2_osm_dw_new,567059.3640108273,5931942.951124841,EPSG:32632,1709,1622,,,tier2_osm_dw_new,1,1,0,12300,0.06526168435811996,0.006640708539634943,,
bare_land,DE11,Hamburg,train,tier2_osm_dw_new,567079.3640108273,5931952.951124841,EPSG:32632,1708,1624,,,tier2_osm_dw_new,1,1,0,12300,0.05314585566520691,0.00835397932678461,,
bare_land,DE11,Hamburg,train,single_source_osm,554099.3640108273,5934232.951124841,EPSG:32632,1480,326,,,single_source_osm,1,0,0,50000,0.16425380110740662,0.010430711321532726,,
bare_land,DE11,Hamburg,train,single_source_osm,553799.3640108273,5932862.951124841,EPSG:32632,1617,296,,,single_source_osm,1,0,0,50000,0.10301340371370316,0.023775601759552956,,
bare_land,DE11,Hamburg,train,single_source_dw,565639.3640108273,5942432.951124841,EPSG:32632,660,1480,,,single_source_dw,0,1,0,12400,0.012471080757677555,0.0033045955933630466,,
bare_land,DE11,Hamburg,train,single_source_dw,565639.3640108273,5942442.951124841,EPSG:32632,659,1480,,,single_source_dw,0,1,0,12400,0.011478777974843979,0.003042473690584302,,
bare_land,DE11,Hamburg,train,single_source_ua,557729.3640108273,5930162.951124841,EPSG:32632,1887,689,,,single_source_ua,0,0,1,13100,0.028044573962688446,0.01120857335627079,,
bare_land,DE11,Hamburg,train,single_source_ua,567669.3640108273,5932482.951124841,EPSG:32632,1655,1683,,,single_source_ua,0,0,1,13300,0.08948906511068344,0.013274150900542736,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|living_street,490890.5294181662,5870507.473247886,EPSG:32632,2560,1917,living_street,6.0,,,,,,0.1198364868760109,0.026407575234770775,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|living_street,493107.10936782754,5886461.063882545,EPSG:32632,964,2139,living_street,6.0,,,,,,0.1264171600341797,0.027057113125920296,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,499615.6643969107,5877348.276843537,EPSG:32632,1876,2789,motorway,12.8,,,,,,0.04979914054274559,0.009578819386661053,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,486855.0883428017,5874898.363468877,EPSG:32632,2121,1513,motorway,12.8,,,,,,0.03695601597428322,0.016860468313097954,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|motorway,472698.5462451017,5892597.095171591,EPSG:32632,351,98,motorway,6.4,,,,,,0.06621068716049194,0.016989702358841896,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|motorway,496843.528429543,5875412.988095822,EPSG:32632,2069,2512,motorway,9.600000000000001,,,,,,0.05255761370062828,0.014518599025905132,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,478755.1990156332,5891554.47326521,EPSG:32632,455,703,motorway_link,10.0,,,,,,0.1652025729417801,0.02513819932937622,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,478823.23227337695,5891555.345649272,EPSG:32632,455,710,motorway_link,10.0,,,,,,0.15936490893363953,0.0149235799908638,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|motorway_link,486057.9253869584,5878559.3695436185,EPSG:32632,1755,1434,motorway_link,3.2,,,,,,0.18014661967754364,0.030567068606615067,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|motorway_link,479736.4847177089,5873309.370935537,EPSG:32632,2280,802,motorway_link,6.4,,,,,,0.07696003466844559,0.0173561442643404,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,487820.641600274,5881865.372751463,EPSG:32632,1424,1610,pedestrian,5.0,,,,,,0.057696305215358734,0.021421579644083977,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,486780.333441957,5880801.607398622,EPSG:32632,1530,1506,pedestrian,5.0,,,,,,2.3991520404815674,0.3746347725391388,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,486589.1829624126,5878405.7263370445,EPSG:32632,1770,1487,primary,12.8,,,,,,0.06335075944662094,0.009005332365632057,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,484341.7189247105,5871810.882974148,EPSG:32632,2429,1262,primary,12.8,,,,,,0.07553280889987946,0.01772480085492134,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|primary,491132.3456546988,5879206.76861511,EPSG:32632,1690,1941,primary,6.4,,,,,,0.10565616190433502,0.018253270536661148,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|primary,483470.9210108053,5885525.356014456,EPSG:32632,1058,1175,primary,9.600000000000001,,,,,,0.2958735227584839,0.019183479249477386,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|primary_link,486158.06060171337,5881637.907918031,EPSG:32632,1447,1444,primary_link,6.4,,,,,,0.5597932934761047,0.09490975737571716,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|primary_link,492666.8393249913,5881564.508657902,EPSG:32632,1454,2095,primary_link,8.0,,,,,,0.09847130626440048,0.02912304550409317,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,485980.18056642485,5881718.152813714,EPSG:32632,1439,1426,residential,10.5,,,,,,0.717503547668457,0.06569786369800568,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,475032.81358344905,5877717.292647783,EPSG:32632,1839,331,residential,10.3,,,,,,0.11814344674348831,0.034324198961257935,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|residential,474190.8974306988,5889491.296678668,EPSG:32632,661,247,residential,8.0,,,,,,0.11972836405038834,0.008955109864473343,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|residential,471927.2825544018,5881211.1480585,EPSG:32632,1489,21,residential,8.0,,,,,,0.25224587321281433,0.046556390821933746,,
road,DE12,Bremen,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,489034.8481607944,5878029.572469682,EPSG:32632,1808,1731,residential,20.0,,,,,,0.7428392171859741,0.050525739789009094,,
road,DE12,Bremen,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,483512.1185309014,5887556.039641472,EPSG:32632,855,1179,residential,20.0,,,,,,0.14079739153385162,0.02643543854355812,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,496353.4659127926,5889916.847622519,EPSG:32632,619,2463,secondary,12.0,,,,,,0.11309853196144104,0.01038899552077055,,
road,DE12,Bremen,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,476292.44879478833,5881415.576197232,EPSG:32632,1469,457,secondary,12.0,,,,,,0.13197973370552063,0.021545251831412315,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|secondary,487120.75137914927,5883366.403561015,EPSG:32632,1274,1540,secondary,6.4,,,,,,0.07357431203126907,0.01186409406363964,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|secondary,494665.8023703079,5882506.055914756,EPSG:32632,1360,2294,secondary,6.4,,,,,,0.11249634623527527,0.031086504459381104,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|secondary_link,492609.50320967357,5879137.333936397,EPSG:32632,1697,2089,secondary_link,3.2,,,,,,0.10492892563343048,0.022647056728601456,,
road,DE12,Bremen,train,retain_major_candidate|subpixel_lt_10m|secondary_link,485726.23497507407,5883458.361136536,EPSG:32632,1265,1400,secondary_link,3.2,,,,,,0.33932751417160034,0.11282042413949966,,
road,DE12,Bremen,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,484544.59322235116,5882995.735719169,EPSG:32632,1311,1282,service,14.0,,,,,,0.25547555088996887,0.042612556368112564,,
road,DE12,Bremen,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,484270.3098978938,5883093.270834925,EPSG:32632,1301,1255,service,11.6,,,,,,5.256772994995117,0.07685187458992004,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|service,488048.62306060176,5890307.51613147,EPSG:32632,580,1633,service,5.0,,,,,,0.09061916172504425,0.018817298114299774,,
road,DE12,Bremen,train,likely_ignore_candidate|subpixel_lt_10m|service,493069.24446746416,5882946.663452348,EPSG:32632,1316,2135,service,5.0,,,,,,0.14399278163909912,0.04830033332109451,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,474443.7871920032,5892013.552775132,EPSG:32632,409,272,tertiary,10.0,,,,,,0.27868038415908813,0.029715709388256073,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,493327.84854265675,5887535.839737767,EPSG:32632,857,2161,tertiary,10.0,,,,,,0.34581324458122253,0.05255778878927231,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|tertiary,483786.33669457986,5878775.7198348595,EPSG:32632,1733,1206,tertiary,6.4,,,,,,0.11683974415063858,0.03471443057060242,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|tertiary,490860.7242765286,5874835.460624513,EPSG:32632,2127,1914,tertiary,6.4,,,,,,0.053133267909288406,0.013781627640128136,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary_link,483662.1115726094,5881110.029845964,EPSG:32632,1500,1194,tertiary_link,12.8,,,,,,0.0601055771112442,0.01139237079769373,,
road,DE12,Bremen,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary_link,483660.82437415596,5881122.521394437,EPSG:32632,1498,1194,tertiary_link,12.8,,,,,,0.046097926795482635,0.009829407557845116,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,483403.41368093854,5884782.322661919,EPSG:32632,1132,1168,tertiary_link,3.2,,,,,,0.08465883880853653,0.010639484040439129,,
road,DE12,Bremen,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,482153.89509452146,5892571.697564762,EPSG:32632,353,1043,tertiary_link,3.2,,,,,,0.06103018298745155,0.0252300426363945,,
